,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,49,1.0,centuries,for,1,0,0.02357231266796589,12.837030410766602,0.994472861289978,12.702509847862283,"['for', 'over', 'in', 'during', 'throughout']","['the', 'this', 'their', 'solar', 'his']",False
1,49,1.0,time,for,2,0,0.02357231266796589,-0.003238145262002945,0.0013841986656188965,0.003754979923962074,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'through']",False
2,49,1.0,time,centuries,2,1,1.0826587677001953,1.1208932399749756,0.23897838592529297,0.7596128924650852,"['centuries', 'years', 'example', 'this', 'millennia']","['example', 'centuries', 'instance', 'years', 'astronomy']",False
3,49,1.0,was,for,3,0,0.02357231266796589,0.18062849342823029,0.03860878944396973,0.13204819482636881,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'many', 'throughout']",False
4,49,1.0,was,centuries,3,1,1.0826587677001953,3.495246410369873,0.3452412784099579,1.620965961477082,"['centuries', 'years', 'example', 'this', 'millennia']","['example', 'a', 'this', 'instance', 'centuries']",False
5,49,1.0,was,time,3,2,2.219184160232544,1.3279571533203125,0.29156607389450073,0.4995537848185554,"['longitude', 'time', 'it', 'latitude', 'mars']","['it', 'longitude', 'time', 'latitude', 'they']",False
6,49,1.0,measured,for,4,0,0.02357231266796589,0.00928984023630619,0.0023121237754821777,0.002117985278258002,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'throughout', 'during']",False
7,49,1.0,measured,centuries,4,1,1.0826587677001953,0.8508936166763306,0.31772658228874207,0.685178703461872,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'a', 'this', 'some', 'millennia']",False
8,49,1.0,measured,time,4,2,2.219184160232544,4.193000793457031,0.43082690238952637,2.15003279758045,"['longitude', 'time', 'it', 'latitude', 'mars']","['it', 'astronomy', 'this', 'longitude', 'navigation']",False
9,49,1.0,measured,was,4,3,0.006031380500644445,0.35240787267684937,0.21190953254699707,0.3458344486649009,"['was', 'is', 'became', 'had', 'being']","['was', 'passed', 'went', 'stood', 'is']",False
10,49,1.0,by,for,5,0,0.02357231266796589,0.002220645546913147,-0.0005241632461547852,0.0009240728480593024,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'throughout']",False
11,49,1.0,by,centuries,5,1,1.0826587677001953,0.4201815128326416,0.04493039846420288,0.08147782534428566,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'example', 'years', 'this', 'instance']",False
12,49,1.0,by,time,5,2,2.219184160232544,0.8584229946136475,-0.07244670391082764,0.29493368324002117,"['longitude', 'time', 'it', 'latitude', 'mars']","['it', 'longitude', 'time', 'latitude', 'distance']",False
13,49,1.0,by,was,5,3,0.006031380500644445,0.06128960847854614,0.017893493175506592,0.05892831407767019,"['was', 'is', 'became', 'had', 'being']","['was', 'had', 'is', 'has', 'also']",False
14,49,1.0,by,measured,5,4,2.5095112323760986,-0.8019018173217773,0.19589990377426147,1.7148184648576377,"['determined', 'measured', 'controlled', 'influenced', 'limited']","['measured', 'determined', 'fixed', 'calculated', 'limited']",False
15,49,1.0,the,for,6,0,0.02357231266796589,-0.0014627277851104736,0.00025194883346557617,0.0002635625208289084,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'throughout']",False
16,49,1.0,the,centuries,6,1,1.0826587677001953,0.16887390613555908,0.03861504793167114,0.017611924105721065,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'years', 'this', 'example', 'millennia']",False
17,49,1.0,the,time,6,2,2.219184160232544,0.21235394477844238,0.010645866394042969,0.006117803178173492,"['longitude', 'time', 'it', 'latitude', 'mars']","['longitude', 'it', 'time', 'latitude', 'mars']",False
18,49,1.0,the,was,6,3,0.006031380500644445,-4.731956869363785e-05,2.6881694793701172e-05,4.556639224915206e-06,"['was', 'is', 'became', 'had', 'being']","['was', 'is', 'became', 'had', 'remained']",False
19,49,1.0,the,measured,6,4,2.5095112323760986,0.03513383865356445,-0.01226186752319336,0.012733566674361834,"['determined', 'measured', 'controlled', 'influenced', 'limited']","['determined', 'measured', 'controlled', 'limited', 'dictated']",False
20,49,1.0,the,by,6,5,0.6323498487472534,-0.07645535469055176,0.013221979141235352,0.020219991348413114,"['by', 'and', 'against', 'as', 'from']","['by', 'and', 'against', 'from', 'as']",False
21,49,1.0,position,for,7,0,0.02357231266796589,0.001688048243522644,7.12275505065918e-05,0.00015151929671730684,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'throughout']",False
22,49,1.0,position,centuries,7,1,1.0826587677001953,0.07876873016357422,0.01974576711654663,0.014108012278344875,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'years', 'this', 'example', 'millennia']",False
23,49,1.0,position,time,7,2,2.219184160232544,-0.1230616569519043,0.07552146911621094,0.07683897213602744,"['longitude', 'time', 'it', 'latitude', 'mars']","['time', 'it', 'longitude', 'latitude', 'mars']",False
24,49,1.0,position,was,7,3,0.006031380500644445,0.00012037903070449829,1.7464160919189453e-05,2.2562572177337196e-05,"['was', 'is', 'became', 'had', 'being']","['was', 'is', 'became', 'were', 'as']",False
25,49,1.0,position,measured,7,4,2.5095112323760986,0.5892081260681152,0.34266480803489685,0.7069791078823928,"['determined', 'measured', 'controlled', 'influenced', 'limited']","['marked', 'measured', 'determined', 'controlled', 'limited']",False
26,49,1.0,position,by,7,5,0.6323498487472534,0.026236891746520996,0.05504721403121948,0.06759613493814756,"['by', 'and', 'against', 'as', 'from']","['by', 'against', 'from', 'on', 'and']",False
27,49,1.0,position,the,7,6,0.0029945720452815294,0.06576727330684662,0.04160165786743164,0.059604896851971303,"['the', 'relative', 'a', 'its', 'precise']","['the', 'measuring', 'a', 'direct', 'measured']",False
28,49,1.0,of,for,8,0,0.02357231266796589,-2.6570633053779602e-05,2.8908252716064453e-05,3.0543276347828554e-05,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'throughout']",False
29,49,1.0,of,centuries,8,1,1.0826587677001953,0.2717561721801758,0.05200934410095215,0.02623220064021129,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'years', 'example', 'this', 'millennia']",False
30,49,1.0,of,time,8,2,2.219184160232544,0.08028006553649902,-0.0017435550689697266,0.004421823117841966,"['longitude', 'time', 'it', 'latitude', 'mars']","['longitude', 'it', 'time', 'latitude', 'mars']",False
31,49,1.0,of,was,8,3,0.006031380500644445,-0.00012641260400414467,-2.568960189819336e-05,6.202377373289858e-06,"['was', 'is', 'became', 'had', 'being']","['was', 'is', 'became', 'had', 'were']",False
32,49,1.0,of,measured,8,4,2.5095112323760986,-0.08720922470092773,-0.014758884906768799,0.006962993468932364,"['determined', 'measured', 'controlled', 'influenced', 'limited']","['determined', 'measured', 'controlled', 'limited', 'influenced']",False
33,49,1.0,of,by,8,5,0.6323498487472534,0.11451953649520874,0.028720617294311523,0.03741979064046917,"['by', 'and', 'against', 'as', 'from']","['by', 'as', 'against', 'and', 'from']",False
34,49,1.0,of,the,8,6,0.0029945720452815294,0.010355156846344471,0.0013164877891540527,0.007755385520981762,"['the', 'relative', 'a', 'its', 'precise']","['the', 'its', 'relative', 'a', 'their']",False
35,49,1.0,of,position,8,7,0.8508841395378113,0.07599955797195435,0.05971837043762207,0.11101645921712835,"['position', 'movement', 'motion', 'location', 'light']","['position', 'location', 'movement', 'motion', 'time']",False
36,49,1.0,the,for,9,0,0.02357231266796589,0.00170852430164814,0.000578463077545166,0.0001312895947524491,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'throughout']",False
37,49,1.0,the,centuries,9,1,1.0826587677001953,0.2856621742248535,0.059355735778808594,0.03410960088502288,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'this', 'example', 'years', 'millennia']",False
38,49,1.0,the,time,9,2,2.219184160232544,0.30373477935791016,0.0030303597450256348,0.015389812109057282,"['longitude', 'time', 'it', 'latitude', 'mars']","['longitude', 'it', 'time', 'latitude', 'mars']",False
39,49,1.0,the,was,9,3,0.006031380500644445,-0.0001156199723482132,-1.4901161193847656e-06,4.492979462980713e-06,"['was', 'is', 'became', 'had', 'being']","['was', 'is', 'became', 'had', 'being']",False
40,49,1.0,the,measured,9,4,2.5095112323760986,0.29769134521484375,-0.0067942142486572266,0.01126305053782935,"['determined', 'measured', 'controlled', 'influenced', 'limited']","['determined', 'measured', 'influenced', 'controlled', 'limited']",False
41,49,1.0,the,by,9,5,0.6323498487472534,-0.034479498863220215,0.005616605281829834,0.009165474584850833,"['by', 'and', 'against', 'as', 'from']","['by', 'against', 'as', 'and', 'from']",False
42,49,1.0,the,the,9,6,0.0029945720452815294,-0.0008247559890151024,-0.0003383755683898926,0.00018928155205722816,"['the', 'relative', 'a', 'its', 'precise']","['the', 'relative', 'a', 'its', 'exact']",False
43,49,1.0,the,position,9,7,0.8508841395378113,0.097767174243927,0.05903118848800659,0.07445711650909567,"['position', 'movement', 'motion', 'location', 'light']","['position', 'location', 'movement', 'light', 'rising']",False
44,49,1.0,the,of,9,8,8.307001553475857e-05,0.0011399008799344301,0.0007444620132446289,0.0010679683248280734,"['of', '##of', 'on', 'for', 'around']","['of', 'the', 'on', 'and', 'to']",False
45,49,1.0,sun,for,10,0,0.02357231266796589,0.011861631646752357,0.003210902214050293,0.0027063159926309813,"['for', 'over', 'in', 'during', 'throughout']","['for', 'over', 'in', 'during', 'throughout']",False
46,49,1.0,sun,centuries,10,1,1.0826587677001953,1.3678076267242432,0.2019507884979248,0.42013229314917305,"['centuries', 'years', 'example', 'this', 'millennia']","['centuries', 'this', 'years', 'example', 'a']",False
47,49,1.0,sun,time,10,2,2.219184160232544,0.31940531730651855,0.059002816677093506,0.10138370313241696,"['longitude', 'time', 'it', 'latitude', 'mars']","['longitude', 'time', 'it', 'latitude', 'this']",False
48,49,1.0,sun,was,10,3,0.006031380500644445,0.0025463360361754894,2.187490463256836e-05,0.0005109561272504606,"['was', 'is', 'became', 'had', 'being']","['was', 'is', 'became', 'being', 'were']",False
49,49,1.0,sun,measured,10,4,2.5095112323760986,1.370591640472412,0.22171670198440552,0.5360624816382665,"['determined', 'measured', 'controlled', 'influenced', 'limited']","['determined', 'limited', 'dictated', 'measured', 'divided']",False
50,49,1.0,sun,by,10,5,0.6323498487472534,0.2510095238685608,0.016210436820983887,0.15574554597102855,"['by', 'and', 'against', 'as', 'from']","['by', 'and', 'from', 'against', 'in']",False
