,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,35,2.0,was,it,1,0,0.8002896308898926,1.167489767074585,0.030632197856903076,0.3474341482287058,"['it', 'this', 'that', 'he', 'she']","['this', 'it', 'that', 'he', 'she']",False
1,35,2.0,the,it,2,0,0.8002896308898926,0.1403712034225464,-0.00010460615158081055,0.010030429438052496,"['it', 'this', 'that', 'he', 'she']","['it', 'this', 'that', 'he', 'she']",False
2,35,2.0,the,was,2,1,0.026737062260508537,-0.010046277195215225,-0.000720679759979248,0.002781662945884073,"['was', 'is', 'marked', 'became', 'represented']","['was', 'is', 'marked', 'became', 'represented']",False
3,35,2.0,last,it,3,0,0.8002896308898926,0.05558258295059204,0.006302595138549805,0.03670254161724749,"['it', 'this', 'that', 'he', 'she']","['it', 'this', 'that', 'he', 'which']",False
4,35,2.0,last,was,3,1,0.026737062260508537,0.1970827430486679,0.010855436325073242,0.1449685781415492,"['was', 'is', 'marked', 'became', 'represented']","['was', 'is', 'became', 'remains', 'represented']",False
5,35,2.0,last,the,3,2,0.003121850546449423,2.520343780517578,0.056699514389038086,2.5061896771278525,"['the', 'a', 'their', 'one', 'his']","['a', 'the', 'also', 'another', 'an']",False
6,35,2.0,job,it,4,0,0.8002896308898926,0.15768247842788696,-0.006841480731964111,0.052493383594152204,"['it', 'this', 'that', 'he', 'she']","['it', 'this', 'that', 'he', 'she']",False
7,35,2.0,job,was,4,1,0.026737062260508537,0.07343676686286926,0.0053754448890686035,0.03915502624008848,"['was', 'is', 'marked', 'became', 'represented']","['was', 'is', 'marked', 'became', 'marks']",False
8,35,2.0,job,the,4,2,0.003121850546449423,-0.0018198705511167645,-1.0609626770019531e-05,0.0020055237526760764,"['the', 'a', 'their', 'one', 'his']","['the', 'a', 'this', 'one', 'also']",False
9,35,2.0,job,last,4,3,4.350019931793213,0.740696907043457,0.2353716790676117,3.212955719627424,"['same', 'only', 'one', 'last', 'first']","['first', 'largest', 'highest', 'last', 'second']",False
10,35,2.0,shared,it,5,0,0.8002896308898926,0.13301855325698853,-0.004426062107086182,0.019542180672875893,"['it', 'this', 'that', 'he', 'she']","['it', 'this', 'that', 'he', 'she']",False
11,35,2.0,shared,was,5,1,0.026737062260508537,-0.005094384774565697,-0.0004375576972961426,0.0008293325098474538,"['was', 'is', 'marked', 'became', 'represented']","['was', 'is', 'marked', 'became', 'represented']",False
