,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,54,4.0,french,the,1,0,0.006753374356776476,0.12345803529024124,0.04831176996231079,0.10647404862660116,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'every', 'and']",False
1,54,4.0,state,the,2,0,0.006753374356776476,0.022445065900683403,0.010767996311187744,0.016763838118189694,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'many', 'every']",False
2,54,4.0,state,french,2,1,9.8547945022583,-1.5516061782836914,0.5160695314407349,3.08219224999058,"['free', 'new', 'entire', 'united', 'whole']","['poor', 'young', 'new', 'american', 'old']",False
3,54,4.0,was,the,3,0,0.006753374356776476,0.0023802383802831173,0.0011206269264221191,0.001420274526994411,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'every', 'that']",False
4,54,4.0,was,french,3,1,9.8547945022583,-0.8488273620605469,0.1507096290588379,0.26762167610631443,"['free', 'new', 'entire', 'united', 'whole']","['free', 'new', 'poor', 'entire', 'old']",False
5,54,4.0,was,state,3,2,5.076290130615234,4.829061508178711,0.47463881969451904,2.9938996187817244,"['army', 'government', 'revolution', 'population', 'state']","['were', 'had', 'revolution', 'army', 'government']",False
6,54,4.0,left,the,4,0,0.006753374356776476,0.003129068296402693,8.434057235717773e-05,0.0012826638563283505,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'that', 'no']",False
7,54,4.0,left,french,4,1,9.8547945022583,-0.11049747467041016,0.019046425819396973,0.04917486757857757,"['free', 'new', 'entire', 'united', 'whole']","['free', 'new', 'entire', 'united', 'whole']",False
8,54,4.0,left,state,4,2,5.076290130615234,1.3919544219970703,-0.11134994029998779,0.6746267004143928,"['army', 'government', 'revolution', 'population', 'state']","['revolution', 'army', 'government', 'population', 'colony']",False
9,54,4.0,left,was,4,3,0.01920843869447708,0.08937551826238632,0.040213584899902344,0.07362523537046538,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'went', 'became', 'remained']",False
10,54,4.0,without,the,5,0,0.006753374356776476,0.001959207933396101,0.0007581114768981934,0.0009549992106942988,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'no', 'every']",False
11,54,4.0,without,french,5,1,9.8547945022583,-0.02179431915283203,-0.01438969373703003,0.06113161068325214,"['free', 'new', 'entire', 'united', 'whole']","['free', 'new', 'entire', 'welfare', 'old']",False
12,54,4.0,without,state,5,2,5.076290130615234,0.08864736557006836,0.0021541714668273926,0.13531005306815788,"['army', 'government', 'revolution', 'population', 'state']","['army', 'revolution', 'government', 'population', 'state']",False
13,54,4.0,without,was,5,3,0.01920843869447708,3.4999563694000244,0.51336669921875,3.4333953753078594,"['was', 'is', 'had', 'were', ',']","['had', 'has', 'was', 'also', 'never']",False
14,54,4.0,without,left,5,4,1.4417575597763062,11.09749984741211,-0.12007677555084229,5.68184799142451,"['left', 'not', 'still', 'also', 'now']","['not', 'never', 'now', 'also', 'looking']",False
15,54,4.0,an,the,6,0,0.006753374356776476,0.0004233098588883877,-9.047985076904297e-05,0.00012049044934410334,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'that', 'no']",False
16,54,4.0,an,french,6,1,9.8547945022583,0.08084774017333984,-0.015612304210662842,0.022962705345165795,"['free', 'new', 'entire', 'united', 'whole']","['free', 'entire', 'new', 'whole', 'united']",False
17,54,4.0,an,state,6,2,5.076290130615234,0.14742755889892578,-0.0029138922691345215,0.011594335520216421,"['army', 'government', 'revolution', 'population', 'state']","['army', 'government', 'revolution', 'population', 'nobility']",False
18,54,4.0,an,was,6,3,0.01920843869447708,0.005740595981478691,0.0014266371726989746,0.0019377808640580665,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'had', 'were', ',']",False
19,54,4.0,an,left,6,4,1.4417575597763062,-0.36350011825561523,0.013662993907928467,0.08169111927616367,"['left', 'not', 'still', 'also', 'now']","['left', 'not', 'still', 'also', 'now']",False
20,54,4.0,an,without,6,5,0.5307129621505737,0.3169771432876587,0.008702516555786133,0.11449728573880179,"['without', 'with', 'lacking', 'no', 'not']","['without', 'with', 'no', 'little', 'to']",False
21,54,4.0,easy,the,7,0,0.006753374356776476,-0.001417042687535286,-0.00010120868682861328,0.000343773164480846,"['the', 'a', 'this', 'no', 'that']","['the', 'this', 'a', 'that', 'every']",False
22,54,4.0,easy,french,7,1,9.8547945022583,-0.45438289642333984,-0.02643805742263794,0.016794158316288842,"['free', 'new', 'entire', 'united', 'whole']","['free', 'new', 'entire', 'whole', 'united']",False
23,54,4.0,easy,state,7,2,5.076290130615234,-0.45610666275024414,-0.034980595111846924,0.05365876988917704,"['army', 'government', 'revolution', 'population', 'state']","['army', 'government', 'revolution', 'population', 'state']",False
24,54,4.0,easy,was,7,3,0.01920843869447708,-0.0015684347599744797,-0.0008108019828796387,0.0027691558553649223,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'were', 'had', ',']",False
25,54,4.0,easy,left,7,4,1.4417575597763062,-0.24137961864471436,-0.0216560959815979,0.0551661879904949,"['left', 'not', 'still', 'also', 'now']","['left', 'not', 'also', 'still', 'now']",False
26,54,4.0,easy,without,7,5,0.5307129621505737,0.2517572045326233,0.0019122958183288574,0.04140025741956771,"['without', 'with', 'lacking', 'no', 'not']","['without', 'with', 'lacking', 'as', 'to']",False
27,54,4.0,easy,an,7,6,0.14284218847751617,11.473416328430176,0.4220207929611206,10.165142485964736,"['an', 'any', 'the', 'another', 'some']","['any', 'a', 'another', 'even', 'other']",False
28,54,4.0,way,the,8,0,0.006753374356776476,-0.0024197022430598736,-0.0002976655960083008,0.0006308976730893078,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'no', 'that']",False
29,54,4.0,way,french,8,1,9.8547945022583,0.042830467224121094,-0.017487406730651855,0.032175186608547277,"['free', 'new', 'entire', 'united', 'whole']","['free', 'new', 'entire', 'whole', 'united']",False
30,54,4.0,way,state,8,2,5.076290130615234,-0.3640742301940918,-0.03417080640792847,0.16835744813735382,"['army', 'government', 'revolution', 'population', 'state']","['government', 'army', 'revolution', 'state', 'republic']",False
31,54,4.0,way,was,8,3,0.01920843869447708,-0.004242977127432823,-0.0004506111145019531,0.0014623211748652414,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'were', 'had', ',']",False
32,54,4.0,way,left,8,4,1.4417575597763062,-0.5336235761642456,-0.07647085189819336,0.1197715099942704,"['left', 'not', 'still', 'also', 'now']","['left', 'not', 'still', 'also', 'now']",False
33,54,4.0,way,without,8,5,0.5307129621505737,2.567605972290039,0.03522235155105591,1.332913874893425,"['without', 'with', 'lacking', 'no', 'not']","['with', 'without', 'in', 'to', 'at']",False
34,54,4.0,way,an,8,6,0.14284218847751617,2.8005306720733643,-0.0005896091461181641,2.7720220877313664,"['an', 'any', 'the', 'another', 'some']","['the', 'an', 'any', 'another', 'its']",False
35,54,4.0,way,easy,8,7,5.616732597351074,0.0420842170715332,0.16526955366134644,0.3887003655420386,"['effective', 'efficient', 'alternative', 'adequate', 'organized']","['effective', 'alternative', 'active', 'adequate', 'efficient']",False
36,54,4.0,of,the,9,0,0.006753374356776476,-0.0017781183123588562,-0.00026661157608032227,0.00039619627104067935,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'that', 'no']",False
37,54,4.0,of,french,9,1,9.8547945022583,0.3397636413574219,0.015269696712493896,0.01353038957413901,"['free', 'new', 'entire', 'united', 'whole']","['free', 'entire', 'new', 'united', 'whole']",False
38,54,4.0,of,state,9,2,5.076290130615234,-0.5943212509155273,-0.020261108875274658,0.11262798037931585,"['army', 'government', 'revolution', 'population', 'state']","['government', 'army', 'revolution', 'state', 'population']",False
39,54,4.0,of,was,9,3,0.01920843869447708,-0.000249471515417099,0.00013387203216552734,0.0011509926054022418,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'had', 'were', ',']",False
40,54,4.0,of,left,9,4,1.4417575597763062,0.12066400051116943,0.028028011322021484,0.028438671001332485,"['left', 'not', 'still', 'also', 'now']","['left', 'not', 'still', 'also', 'now']",False
41,54,4.0,of,without,9,5,0.5307129621505737,0.4676840305328369,0.010254919528961182,0.11312392735463017,"['without', 'with', 'lacking', 'no', 'not']","['without', 'with', 'no', 'only', 'not']",False
42,54,4.0,of,an,9,6,0.14284218847751617,-0.004136338829994202,-0.0005401372909545898,0.004115568112898777,"['an', 'any', 'the', 'another', 'some']","['an', 'any', 'the', 'another', 'some']",False
43,54,4.0,of,easy,9,7,5.616732597351074,-1.0851669311523438,-0.011258602142333984,0.09331544063164457,"['effective', 'efficient', 'alternative', 'adequate', 'organized']","['effective', 'efficient', 'alternative', 'easy', 'open']",False
44,54,4.0,of,way,9,8,0.6388362050056458,0.9351547360420227,0.48947152495384216,1.2557778223648444,"['way', 'means', 'method', 'job', 'task']","['way', 'alternative', 'time', 'solution', 'means']",False
45,54,4.0,raising,the,10,0,0.006753374356776476,-0.0008764686062932014,-0.00018292665481567383,0.00025645483383794686,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'that', 'no']",False
46,54,4.0,raising,french,10,1,9.8547945022583,0.005496978759765625,0.07647818326950073,0.1091546088248309,"['free', 'new', 'entire', 'united', 'whole']","['free', 'new', 'entire', 'welfare', 'united']",False
47,54,4.0,raising,state,10,2,5.076290130615234,0.03310871124267578,0.03386998176574707,0.24660728775079235,"['army', 'government', 'revolution', 'population', 'state']","['government', 'army', 'revolution', 'republic', 'navy']",False
48,54,4.0,raising,was,10,3,0.01920843869447708,0.02346222475171089,0.0008582472801208496,0.009521904106076933,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'had', ',', 'were']",False
49,54,4.0,raising,left,10,4,1.4417575597763062,-0.42512965202331543,0.015031218528747559,0.09658783070305452,"['left', 'not', 'still', 'also', 'now']","['left', 'not', 'still', 'now', 'also']",False
50,54,4.0,raising,without,10,5,0.5307129621505737,0.7555698156356812,0.005184531211853027,0.23738429097950825,"['without', 'with', 'lacking', 'no', 'not']","['with', 'without', 'to', 'only', 'as']",False
51,54,4.0,raising,an,10,6,0.14284218847751617,0.10922206938266754,0.001376032829284668,0.03448019562629572,"['an', 'any', 'the', 'another', 'some']","['an', 'any', 'the', 'another', 'some']",False
52,54,4.0,raising,easy,10,7,5.616732597351074,0.06291818618774414,-0.016845762729644775,0.0811780781872151,"['effective', 'efficient', 'alternative', 'adequate', 'organized']","['effective', 'efficient', 'alternative', 'official', 'easy']",False
53,54,4.0,raising,way,10,8,0.6388362050056458,7.719104290008545,0.96653813123703,6.631147072960138,"['way', 'means', 'method', 'job', 'task']","['source', 'supply', 'flow', 'share', 'means']",False
54,54,4.0,raising,of,10,9,0.002261193236336112,6.247521877288818,0.00158613920211792,6.235907138654705,"['of', 'for', 'to', 'at', 'in']","['to', 'of', 'for', 'in', 'or']",False
55,54,4.0,money,the,11,0,0.006753374356776476,0.004935267847031355,0.0005549192428588867,0.0014081439092749701,"['the', 'a', 'this', 'no', 'that']","['the', 'a', 'this', 'no', 'that']",False
56,54,4.0,money,french,11,1,9.8547945022583,1.5156021118164062,0.22345128655433655,0.4398280104200638,"['free', 'new', 'entire', 'united', 'whole']","['free', 'entire', 'new', 'old', 'whole']",False
57,54,4.0,money,state,11,2,5.076290130615234,6.795229911804199,0.01113981008529663,2.4752360884587272,"['army', 'government', 'revolution', 'population', 'state']","['army', 'cavalry', 'legion', 'garrison', 'infantry']",False
58,54,4.0,money,was,11,3,0.01920843869447708,0.07759419083595276,0.003000497817993164,0.051597305939304,"['was', 'is', 'had', 'were', ',']","['was', 'is', 'were', 'had', ',']",False
59,54,4.0,money,left,11,4,1.4417575597763062,0.23674547672271729,0.19594603776931763,0.23512821328279312,"['left', 'not', 'still', 'also', 'now']","['left', 'not', 'still', 'now', 'almost']",False
60,54,4.0,money,without,11,5,0.5307129621505737,0.06801772117614746,0.005034387111663818,0.00730407655821501,"['without', 'with', 'lacking', 'no', 'not']","['without', 'with', 'not', 'no', 'as']",False
61,54,4.0,money,an,11,6,0.14284218847751617,0.004028946161270142,0.0013189911842346191,0.002009452286560602,"['an', 'any', 'the', 'another', 'some']","['an', 'any', 'the', 'another', 'some']",False
62,54,4.0,money,easy,11,7,5.616732597351074,-1.4170470237731934,0.18839424848556519,0.22146126419612622,"['effective', 'efficient', 'alternative', 'adequate', 'organized']","['effective', 'alternative', 'efficient', 'easy', 'adequate']",False
63,54,4.0,money,way,11,8,0.6388362050056458,3.3313660621643066,0.37957054376602173,1.8960818652186178,"['way', 'means', 'method', 'job', 'task']","['means', 'method', 'way', 'task', 'standard']",False
64,54,4.0,money,of,11,9,0.002261193236336112,0.0030457067769020796,0.0008186101913452148,0.0018205423675977603,"['of', 'for', 'to', 'at', 'in']","['of', 'for', 'to', '-', 'worth']",False
65,54,4.0,money,raising,11,10,4.6840105056762695,10.133727073669434,0.7307314276695251,9.331140695528404,"['making', 'spending', 'earning', 'collecting', 'raising']","['governing', 'life', 'dealing', 'living', 'ruling']",False
