,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,32,2.0,spacecom,as,1,0,3.852324962615967,3.5235867500305176,0.2835226058959961,2.1397525221481706,"['""', '-', 'as', 'the', 'and']","['the', 'he', 'this', '(', 'another']",False
1,32,2.0,notes,as,2,0,3.852324962615967,5.688394069671631,-0.04494518041610718,1.2860582175924244,"['""', '-', 'as', 'the', 'and']","['-', '""', 'the', 'in', 'from']",False
2,32,2.0,notes,spacecom,2,1,15.376213073730469,-0.9388303756713867,0.5911245346069336,9.655262642488903,"['he', 'she', '##imov', 'paul', 'one']","['such', 'mentioned', 'noted', 'well', 'stated']",True
3,32,2.0,the,as,3,0,3.852324962615967,-0.42385005950927734,0.034591734409332275,0.04495952310396394,"['""', '-', 'as', 'the', 'and']","['""', '-', 'as', 'the', 'and']",False
4,32,2.0,the,spacecom,3,1,15.376213073730469,-0.3920421600341797,0.09345954656600952,0.07650239222820684,"['he', 'she', '##imov', 'paul', 'one']","['he', 'she', 'scott', 'paul', 'smith']",True
5,32,2.0,the,notes,3,2,10.618520736694336,-1.523965835571289,0.18304932117462158,0.16076115611796962,"[',', '.', 'says', ':', '/']","[',', '.', 'says', ':', 'states']",False
6,32,2.0,big,as,4,0,3.852324962615967,-0.4273340702056885,0.11288091540336609,0.24312795622662137,"['""', '-', 'as', 'the', 'and']","['the', '-', 'as', '""', 'and']",False
7,32,2.0,big,spacecom,4,1,15.376213073730469,0.24698734283447266,0.005267202854156494,0.07074521785547835,"['he', 'she', '##imov', 'paul', 'one']","['he', 'she', '##imov', 'smith', 'one']",True
8,32,2.0,big,notes,4,2,10.618520736694336,0.061873435974121094,0.03307288885116577,0.035416464244709206,"[',', '.', 'says', ':', '/']","[',', '.', 'says', ':', 'and']",False
9,32,2.0,big,the,4,3,1.477573037147522,5.885069370269775,-0.02380579710006714,2.1029264401765926,"[',', 'the', 'this', ':', 'that']","[',', ':', 'that', 'the', 'in']",False
10,32,2.0,blue-green,as,5,0,3.852324962615967,-0.38630056381225586,0.07485005259513855,0.13049687174231653,"['""', '-', 'as', 'the', 'and']","['-', '""', 'the', 'as', 'and']",False
11,32,2.0,blue-green,spacecom,5,1,15.376213073730469,-0.10150909423828125,0.012115538120269775,0.037491286938215886,"['he', 'she', '##imov', 'paul', 'one']","['he', 'she', '##imov', 'smith', 'jones']",True
12,32,2.0,blue-green,notes,5,2,10.618520736694336,-2.3141632080078125,0.2068551778793335,0.28402523680554864,"[',', '.', 'says', ':', '/']","[',', 'says', 'claims', 'states', 'explains']",False
13,32,2.0,blue-green,the,5,3,1.477573037147522,1.5140239000320435,-0.023423373699188232,0.4695932171479388,"[',', 'the', 'this', ':', 'that']","[',', 'the', ':', 'this', 'that']",False
14,32,2.0,blue-green,big,5,4,4.097799301147461,0.5155115127563477,0.1990906298160553,1.4830959501868612,"['large', 'giant', 'massive', 'big', 'mysterious']","['big', 'giant', 'great', 'black', 'large']",False
15,32,2.0,gas,as,6,0,3.852324962615967,0.3143277168273926,0.0010559558868408203,0.01529478082314347,"['""', '-', 'as', 'the', 'and']","['""', '-', 'as', 'the', 'and']",False
16,32,2.0,gas,spacecom,6,1,15.376213073730469,-0.110015869140625,0.0006912350654602051,0.005908398919993034,"['he', 'she', '##imov', 'paul', 'one']","['he', 'she', '##imov', 'paul', 'one']",True
17,32,2.0,gas,notes,6,2,10.618520736694336,-0.6004819869995117,0.03640669584274292,0.028001339448873445,"[',', '.', 'says', ':', '/']","[',', 'says', '.', 'claims', 'states']",False
18,32,2.0,gas,the,6,3,1.477573037147522,0.030539751052856445,0.010781168937683105,0.009350181375864722,"[',', 'the', 'this', ':', 'that']","[',', 'the', ':', 'this', 'our']",False
19,32,2.0,gas,big,6,4,4.097799301147461,0.4583454132080078,0.10839754343032837,0.2992962808697698,"['large', 'giant', 'massive', 'big', 'mysterious']","['""', 'large', 'mysterious', 'big', 'massive']",False
20,32,2.0,gas,blue-green,6,5,2.754079580307007,1.9011104106903076,0.24002337455749512,1.4156578418509358,"['blue', '-', 'big', 'red', 'brown']","['black', 'brown', '-', 'green', 'blue']",True
21,32,2.0,bag,as,7,0,3.852324962615967,-0.23280954360961914,0.11083042621612549,0.2811815643866506,"['""', '-', 'as', 'the', 'and']","['-', 'the', 'as', 'and', '""']",False
22,32,2.0,bag,spacecom,7,1,15.376213073730469,0.1511983871459961,0.004028022289276123,0.05523739602825949,"['he', 'she', '##imov', 'paul', 'one']","['he', 'she', '##imov', 'smith', 'one']",True
23,32,2.0,bag,notes,7,2,10.618520736694336,2.637632369995117,-0.022838354110717773,0.2540268844026108,"[',', '.', 'says', ':', '/']","[',', 'is', '-', 'in', '.']",False
