,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,23,1.0,a,when,1,0,1.0548980236053467,0.697710394859314,0.44941437244415283,0.9824123152347842,"['when', 'once', 'if', 'after', 'as']","['when', 'the', 'if', 'a', 'once']",False
1,23,1.0,nucleus,when,2,0,1.0548980236053467,0.055269479751586914,0.002872288227081299,0.005402755749331998,"['when', 'once', 'if', 'after', 'as']","['when', 'once', 'if', 'as', 'after']",False
2,23,1.0,nucleus,a,2,1,0.3983413279056549,-0.07379913330078125,0.01138216257095337,0.03876751695190818,"['a', 'the', 'each', 'one', 'this']","['a', 'the', 'each', 'one', 'an']",False
3,23,1.0,has,when,3,0,1.0548980236053467,-0.03327310085296631,0.13865697383880615,0.3651476681511846,"['when', 'once', 'if', 'after', 'as']","['when', 'if', 'once', 'as', 'with']",False
4,23,1.0,has,a,3,1,0.3983413279056549,0.05541357398033142,-0.00046062469482421875,0.004459744324152775,"['a', 'the', 'each', 'one', 'this']","['a', 'the', 'one', 'each', 'this']",False
5,23,1.0,has,nucleus,3,2,1.840088129043579,0.5452260971069336,-0.009428083896636963,0.23615262367762083,"['nucleus', 'reactor', 'system', 'shell', 'structure']","['nucleus', 'reactor', 'system', 'nuclear', 'shell']",False
6,23,1.0,all,when,4,0,1.0548980236053467,-0.13914990425109863,0.0027658939361572266,0.020232602769209834,"['when', 'once', 'if', 'after', 'as']","['when', 'once', 'if', 'after', 'as']",False
7,23,1.0,all,a,4,1,0.3983413279056549,-0.027562648057937622,0.0015867948532104492,0.0031271330636412653,"['a', 'the', 'each', 'one', 'this']","['a', 'the', 'each', 'one', 'any']",False
8,23,1.0,all,nucleus,4,2,1.840088129043579,0.12435293197631836,0.01618620753288269,0.03284223497519481,"['nucleus', 'reactor', 'system', 'shell', 'structure']","['nucleus', 'system', 'shell', 'reactor', 'structure']",False
9,23,1.0,all,has,4,3,0.18056520819664001,0.33986911177635193,0.13026642799377441,0.18658027326412271,"['has', 'with', 'gets', 'and', 'or']","['has', 'with', 'is', 'gets', 'and']",False
10,23,1.0,of,when,5,0,1.0548980236053467,0.3328922986984253,-0.009207606315612793,0.127737926779449,"['when', 'once', 'if', 'after', 'as']","['once', 'when', 'if', 'after', 'as']",False
11,23,1.0,of,a,5,1,0.3983413279056549,0.2789311110973358,0.00010734796524047852,0.06092108319058381,"['a', 'the', 'each', 'one', 'this']","['a', 'the', 'each', 'one', 'this']",False
12,23,1.0,of,nucleus,5,2,1.840088129043579,-0.051543354988098145,0.0029976963996887207,0.0149766559917921,"['nucleus', 'reactor', 'system', 'shell', 'structure']","['nucleus', 'system', 'reactor', 'crystal', 'structure']",False
13,23,1.0,of,has,5,3,0.18056520819664001,-0.08562961220741272,-0.010141372680664062,0.045105295976115,"['has', 'with', 'gets', 'and', 'or']","['has', 'with', 'gets', 'and', 'is']",False
14,23,1.0,of,all,5,4,0.7171615362167358,0.20072972774505615,0.37998950481414795,1.6055869431676801,"['all', 'one', 'each', 'any', 'some']","['all', 'either', 'both', 'had', 'to']",False
15,23,1.0,its,when,6,0,1.0548980236053467,0.04278850555419922,0.008090317249298096,0.11082309410583936,"['when', 'once', 'if', 'after', 'as']","['when', 'if', 'once', 'since', 'as']",False
16,23,1.0,its,a,6,1,0.3983413279056549,0.3640575706958771,0.0025090575218200684,0.09398823674322859,"['a', 'the', 'each', 'one', 'this']","['a', 'the', 'each', 'one', 'this']",False
17,23,1.0,its,nucleus,6,2,1.840088129043579,1.177133560180664,0.03498527407646179,0.3022331065298324,"['nucleus', 'reactor', 'system', 'shell', 'structure']","['nucleus', 'reactor', 'system', 'structure', 'device']",False
