,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,53,1.0,it,when,1,0,0.0033178317826241255,0.03795945644378662,0.019150078296661377,0.03426559131603416,"['when', 'if', 'whenever', 'in', 'as']","['when', 'it', 'if', 'whenever', 'what']",False
1,53,1.0,comes,when,2,0,0.0033178317826241255,2.019181251525879,0.46341025829315186,1.99977413635307,"['when', 'if', 'whenever', 'in', 'as']","['when', 'as', 'whether', 'if', 'and']",False
2,53,1.0,comes,it,2,1,1.8574246496427804e-05,13.972823143005371,0.9998670220375061,13.972575686608153,"['it', 'this', 'everything', 'that', 'something']","['referring', 'compared', 'considering', 'looking', 'talking']",False
3,53,1.0,to,when,3,0,0.0033178317826241255,0.004653358832001686,0.0011435747146606445,0.0034819080091102283,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'as', 'how', 'whenever']",False
4,53,1.0,to,it,3,1,1.8574246496427804e-05,0.00042606942588463426,8.553266525268555e-05,0.00037916163328434097,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'that', 'everything', 'something']",False
5,53,1.0,to,comes,3,2,0.001226585591211915,1.2703949213027954,0.5837942361831665,1.270289595168897,"['comes', 'came', 'come', 'refers', 'coming']","['is', 'comes', 'means', 'happens', 'involves']",False
6,53,1.0,having,when,4,0,0.0033178317826241255,-0.0007903117220848799,-4.13060188293457e-05,0.0002547913926116115,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'as', 'once']",False
7,53,1.0,having,it,4,1,1.8574246496427804e-05,-3.4397089621052146e-07,1.0132789611816406e-06,2.30482553179374e-06,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'that', 'everything', 'he']",False
8,53,1.0,having,comes,4,2,0.001226585591211915,0.39522597193717957,0.23731118440628052,0.39413726554998546,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'tries', 'wants', 'is', 'fails']",False
9,53,1.0,having,to,4,3,2.4937698981375434e-05,0.00028440626920200884,0.00018727779388427734,0.0002639122923219197,"['to', 'of', 'from', 'with', 'in']","['to', 'out', 'down', 'time', 'from']",False
10,53,1.0,a,when,5,0,0.0033178317826241255,-0.0004511305596679449,-4.5180320739746094e-05,5.870229865550224e-05,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'as', 'in']",False
11,53,1.0,a,it,5,1,1.8574246496427804e-05,-4.815568900085054e-06,-1.7285346984863281e-06,5.179375669370837e-07,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'that', 'she']",False
12,53,1.0,a,comes,5,2,0.001226585591211915,8.314067963510752e-05,-1.7881393432617188e-06,3.2660645944353686e-06,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'coming', 'refers']",False
13,53,1.0,a,to,5,3,2.4937698981375434e-05,-2.9237526177894324e-06,5.960464477539063e-08,5.935699183535622e-07,"['to', 'of', 'from', 'with', 'in']","['to', 'of', 'from', 'with', 'into']",False
14,53,1.0,a,having,5,4,2.0640528202056885,6.847302436828613,0.7959317564964294,5.8633425954399225,"['building', 'having', 'maintaining', 'establishing', 'developing']","['a', 'building', 'making', 'maintaining', 'having']",False
15,53,1.0,lasting,when,6,0,0.0033178317826241255,0.0005165389738976955,8.863210678100586e-05,5.712316071774791e-05,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'in', 'as']",False
16,53,1.0,lasting,it,6,1,1.8574246496427804e-05,2.5797744456212968e-06,9.5367431640625e-07,2.0428569823501416e-07,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'that', 'he']",False
17,53,1.0,lasting,comes,6,2,0.001226585591211915,0.0002887751907110214,1.2040138244628906e-05,3.166347367157488e-05,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'refers', 'coming']",False
18,53,1.0,lasting,to,6,3,2.4937698981375434e-05,2.5970062779379077e-05,7.867813110351562e-06,8.558685219919891e-06,"['to', 'of', 'from', 'with', 'in']","['to', 'of', 'from', 'with', 'in']",False
19,53,1.0,lasting,having,6,4,2.0640528202056885,-0.34586453437805176,0.07012689113616943,0.07788751123445294,"['building', 'having', 'maintaining', 'establishing', 'developing']","['having', 'building', 'maintaining', 'developing', 'forming']",False
20,53,1.0,lasting,a,6,5,0.0007544271647930145,0.001898865681141615,0.0005058646202087402,0.001125915663383938,"['a', 'any', 'another', 'this', 'an']","['a', 'an', 'any', 'this', 'another']",False
21,53,1.0,and,when,7,0,0.0033178317826241255,-0.0006960693281143904,-5.59687614440918e-05,9.961373002601116e-05,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'as', 'in']",False
22,53,1.0,and,it,7,1,1.8574246496427804e-05,-3.4397089621052146e-07,-1.1920928955078125e-07,-2.0691684426381748e-07,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'that', 'something']",False
23,53,1.0,and,comes,7,2,0.001226585591211915,-0.00010310148354619741,-2.205371856689453e-06,7.579239693678756e-06,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'refers', 'coming']",False
24,53,1.0,and,to,7,3,2.4937698981375434e-05,7.567390639451332e-06,2.682209014892578e-06,1.0951110031638313e-06,"['to', 'of', 'from', 'with', 'in']","['to', 'of', 'from', 'with', 'in']",False
25,53,1.0,and,having,7,4,2.0640528202056885,0.4002082347869873,0.0608518123626709,0.03281940059503062,"['building', 'having', 'maintaining', 'establishing', 'developing']","['building', 'having', 'maintaining', 'forming', 'establishing']",False
26,53,1.0,and,a,7,5,0.0007544271647930145,0.0005690702237188816,5.543231964111328e-05,0.00022895037082310888,"['a', 'any', 'another', 'this', 'an']","['a', 'any', 'another', 'one', 'this']",False
27,53,1.0,and,lasting,7,6,8.353934288024902,3.698101043701172,0.5328091979026794,6.00011101996728,"['happy', 'healthy', 'good', 'stable', 'strong']","['sexually', 'more', 'self', 'very', 'life']",False
28,53,1.0,fulfilling,when,8,0,0.0033178317826241255,-0.00031662476249039173,-3.325939178466797e-05,3.6522083424525616e-05,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'as', 'in']",False
29,53,1.0,fulfilling,it,8,1,1.8574246496427804e-05,-1.7198544810526073e-07,-2.980232238769531e-07,-7.35106632692507e-08,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'that', 'something']",False
30,53,1.0,fulfilling,comes,8,2,0.001226585591211915,-0.00013253313954919577,-5.7220458984375e-06,2.0815715437369225e-05,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'coming', 'refers']",False
31,53,1.0,fulfilling,to,8,3,2.4937698981375434e-05,1.2038999557262287e-06,8.940696716308594e-07,5.732714166333337e-07,"['to', 'of', 'from', 'with', 'in']","['to', 'from', 'of', 'with', 'into']",False
32,53,1.0,fulfilling,having,8,4,2.0640528202056885,0.11861324310302734,0.03340280055999756,0.02970692977827103,"['building', 'having', 'maintaining', 'establishing', 'developing']","['building', 'having', 'maintaining', 'forming', 'establishing']",False
33,53,1.0,fulfilling,a,8,5,0.0007544271647930145,0.001113653415814042,0.000489652156829834,0.0005507879292637901,"['a', 'any', 'another', 'this', 'an']","['a', 'any', 'long', 'this', 'another']",False
34,53,1.0,fulfilling,lasting,8,6,8.353934288024902,1.39251708984375,0.2954477071762085,1.1353359492694375,"['happy', 'healthy', 'good', 'stable', 'strong']","['romantic', 'close', 'good', 'happy', 'loving']",False
35,53,1.0,fulfilling,and,8,7,0.46935707330703735,1.1552720069885254,0.05051219463348389,0.5076927353253138,"['and', ',', 'or', '/', 'but']","[',', 'and', 'or', '-', 'but']",False
36,53,1.0,relationship,when,9,0,0.0033178317826241255,0.0016881430055946112,2.562999725341797e-05,0.0006347850833002159,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'as', 'whether']",False
37,53,1.0,relationship,it,9,1,1.8574246496427804e-05,3.2677162380423397e-06,1.3113021850585938e-06,4.492231063231872e-07,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'that', 'she']",False
38,53,1.0,relationship,comes,9,2,0.001226585591211915,0.0006057627033442259,-7.987022399902344e-06,0.00013158197426190834,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'coming', 'refers']",False
39,53,1.0,relationship,to,9,3,2.4937698981375434e-05,1.3758917702944018e-05,5.066394805908203e-06,4.578208554054536e-06,"['to', 'of', 'from', 'with', 'in']","['to', 'of', 'from', 'in', 'into']",False
40,53,1.0,relationship,having,9,4,2.0640528202056885,-0.7167835235595703,0.39756229519844055,2.905444108996109,"['building', 'having', 'maintaining', 'establishing', 'developing']","['having', 'being', 'making', 'such', 'fulfilling']",False
41,53,1.0,relationship,a,9,5,0.0007544271647930145,1.1646898984909058,0.5481427907943726,1.1620245745885587,"['a', 'any', 'another', 'this', 'an']","['a', 'something', 'relationships', 'feelings', 'someone']",False
42,53,1.0,relationship,lasting,9,6,8.353934288024902,8.344120979309082,0.5451916456222534,10.843114414110635,"['happy', 'healthy', 'good', 'stable', 'strong']","['relationship', 'child', 'partner', 'family', 'boyfriend']",False
43,53,1.0,relationship,and,9,7,0.46935707330703735,1.377596378326416,0.5182563066482544,1.1288934161094946,"['and', ',', 'or', '/', 'but']","['relationship', 'and', ',', 'or', 'love']",False
44,53,1.0,relationship,fulfilling,9,8,6.780962944030762,-1.2305665016174316,0.2201426774263382,1.257622887732156,"['stable', 'safe', 'loving', 'happy', 'comfortable']","['lasting', 'enduring', 'satisfying', 'permanent', 'meaningful']",False
45,53,1.0,common,when,10,0,0.0033178317826241255,-0.00036875694058835506,0.00010889768600463867,0.000202212144120974,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'as', 'in']",False
46,53,1.0,common,it,10,1,1.8574246496427804e-05,9.287212378694676e-06,4.291534423828125e-06,2.4963539809999405e-06,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'she', 'that']",False
47,53,1.0,common,comes,10,2,0.001226585591211915,0.00014106649905443192,-2.0265579223632812e-06,2.803291339797298e-05,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'coming', 'refers']",False
48,53,1.0,common,to,10,3,2.4937698981375434e-05,1.0147190550924279e-05,2.1457672119140625e-06,3.0038051470888246e-06,"['to', 'of', 'from', 'with', 'in']","['to', 'with', 'of', 'from', 'in']",False
49,53,1.0,common,having,10,4,2.0640528202056885,-0.2172226905822754,0.038245975971221924,0.033742184869059264,"['building', 'having', 'maintaining', 'establishing', 'developing']","['building', 'having', 'maintaining', 'developing', 'establishing']",False
50,53,1.0,common,a,10,5,0.0007544271647930145,0.0003953048726543784,7.462501525878906e-05,0.0001531959341015842,"['a', 'any', 'another', 'this', 'an']","['a', 'any', 'this', 'the', 'another']",False
51,53,1.0,common,lasting,10,6,8.353934288024902,-0.748814582824707,0.06625440716743469,0.04332686073485289,"['happy', 'healthy', 'good', 'stable', 'strong']","['happy', 'healthy', 'good', 'stable', 'strong']",False
52,53,1.0,common,and,10,7,0.46935707330703735,-0.024365752935409546,-7.003545761108398e-05,0.006191689361026447,"['and', ',', 'or', '/', 'but']","['and', ',', 'or', '/', 'but']",False
53,53,1.0,common,fulfilling,10,8,6.780962944030762,-0.31816816329956055,0.0952979326248169,0.08437836773120194,"['stable', 'safe', 'loving', 'happy', 'comfortable']","['personal', 'stable', 'safe', 'meaningful', 'intimate']",False
54,53,1.0,common,relationship,10,9,0.06186634674668312,0.013863619416952133,0.0034677982330322266,0.007266344233576701,"['relationship', 'connection', 'marriage', 'life', 'friendship']","['relationship', 'life', 'connection', 'marriage', 'love']",False
55,53,1.0,wisdom,when,11,0,0.0033178317826241255,0.0003872143570333719,0.00020825862884521484,0.000175848530522187,"['when', 'if', 'whenever', 'in', 'as']","['when', 'if', 'whenever', 'in', 'as']",False
56,53,1.0,wisdom,it,11,1,1.8574246496427804e-05,1.668262848397717e-05,6.67572021484375e-06,5.008652734483748e-06,"['it', 'this', 'everything', 'that', 'something']","['it', 'this', 'everything', 'he', 'she']",False
57,53,1.0,wisdom,comes,11,2,0.001226585591211915,0.0006858386332169175,2.86102294921875e-06,0.00016756873182270635,"['comes', 'came', 'come', 'refers', 'coming']","['comes', 'came', 'come', 'coming', 'gets']",False
