,text_id,sent_id,trigger,target,trigger_idx,target_idx,target_surp,pmi,topk_prob,kld,j_preds,ji_preds,is_multitok
0,43,3.0,suddenly,however,1,0,7.605699062347412,-0.40239620208740234,0.1815924346446991,0.9081630324936933,"['sometimes', '""', 'if', 'even', 'either']","['often', 'sometimes', 'in', 'also', '(']",False
1,43,3.0,breaking,however,2,0,7.605699062347412,2.327277660369873,0.13320626318454742,2.2431611660585546,"['sometimes', '""', 'if', 'even', 'either']","['to', 'either', 'stopping', 'if', 'opening']",False
2,43,3.0,breaking,suddenly,2,1,16.072484970092773,-1.5495061874389648,0.5298776626586914,1.0955869180129274,"[',', ':', 'either', 'if', 'not']","[',', 'opening', 'breaking', 'knocking', 'closing']",False
3,43,3.0,a,however,3,0,7.605699062347412,-0.021089553833007812,-0.013438761234283447,0.07898927990443232,"['sometimes', '""', 'if', 'even', 'either']","['sometimes', 'either', '""', 'even', 'but']",False
4,43,3.0,a,suddenly,3,1,16.072484970092773,0.056896209716796875,-4.297494888305664e-05,0.0010125134697436461,"[',', ':', 'either', 'if', 'not']","[',', ':', 'either', 'not', 'sometimes']",False
5,43,3.0,a,breaking,3,2,5.646234035491943,0.22636938095092773,0.008934259414672852,0.01541093106104302,"['opening', 'closing', 'shutting', 'breaking', 'slamming']","['opening', 'closing', 'shutting', 'breaking', 'slamming']",False
6,43,3.0,window,however,4,0,7.605699062347412,-0.36202287673950195,0.022228866815567017,0.10723291941249126,"['sometimes', '""', 'if', 'even', 'either']","['either', 'sometimes', 'but', 'even', 'not']",False
7,43,3.0,window,suddenly,4,1,16.072484970092773,0.43935203552246094,-0.0013427138328552246,0.0013651966997643838,"[',', ':', 'either', 'if', 'not']","[',', ':', 'either', 'not', 'sometimes']",False
8,43,3.0,window,breaking,4,2,5.646234035491943,1.440356731414795,0.7305703163146973,2.146041049123607,"['opening', 'closing', 'shutting', 'breaking', 'slamming']","['closing', 'opening', 'stopping', 'firing', 'dropping']",False
9,43,3.0,window,a,4,3,0.016483236104249954,1.0289205312728882,0.3227853775024414,0.9682470109910206,"['a', 'the', 'one', 'another', 'any']","['a', 'the', 'into', 'down', 'one']",False
