,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,6,7,1,einer,5,6.42,4.654440851163483,0,Bei,3,6.66,0.0,10.05930233001709,6.878294944763184,3.1810073852539062,2.6790498958311346,2.93828173333958,0.25923183750844575,-4.277913770493599,0.05409319404988779,4.332006964543487,False,"['In', 'in', 'Auf', 'je', 'An']","['die', 'in', 'je', 'Richter', '##a']",mask
1,6,7,2,objektiven,10,3.56,12.397805986402133,0,Bei,3,6.66,0.0,6.878294944763184,6.642919063568115,0.23537588119506836,0.3359600927930522,0.5909356438716434,0.2549755510785912,0.13876000601361627,0.46970980955844255,0.33094980354482617,False,"['In', 'Auf', 'in', 'Außer', 'auf']","['In', 'in', 'Auf', 'je', 'An']",mask
2,6,7,2,objektiven,10,3.56,12.397805986402133,1,einer,5,6.42,4.654440851163483,8.515949249267578,3.8071138858795166,4.7088353633880615,2.91811483995403,3.178875357772736,0.2607605178187054,-2.1035397941764677,0.30250636475267856,2.406046158929146,False,"['der', 'den', 'einer', 'allen', 'aller']","['##s', '##ch', '##r', '##z', '##ke']",mask
3,6,7,3,Weinverkostung,14,2.2,22.951723118043155,0,Bei,3,6.66,0.0,6.642919063568115,3.595003366470337,3.0479156970977783,0.7559927915841405,1.058465474672479,0.30247268308833875,-0.3362159294798902,0.4166059247310532,0.7528218542109433,False,"['Bei', 'Auf', 'In', 'Zu', 'An']","['In', 'Auf', 'in', 'Außer', 'auf']",mask
4,6,7,3,Weinverkostung,14,2.2,22.951723118043155,1,einer,5,6.42,4.654440851163483,3.8071138858795166,1.4892785549163818,2.3178353309631348,1.9229890674588797,2.0244175474871278,0.10142848002824793,-4.704393391583866,0.007160206747361142,4.711553598331227,False,"['der', 'einer', 'dieser', 'aller', 'ihrer']","['der', 'den', 'einer', 'allen', 'aller']",mask
5,6,7,3,Weinverkostung,14,2.2,22.951723118043155,2,objektiven,10,3.56,12.397805986402133,22.18661880493164,15.51546859741211,6.671150207519531,4.180016232544239,4.351175812629232,0.17115958008499285,-4.732440134431628,0.07534460998321706,4.807784744414845,False,"['solchen', 'normalen', 'anderen', 'weiteren', 'zweiten']","['Frau', 'Kuh', 'Wahl', 'Richters', 'Richter']",mask
6,6,7,4,muss,4,6.12,6.2058157927366935,0,Bei,3,6.66,0.0,3.595003366470337,1.9398874044418335,1.6551159620285034,1.2230066221636697,1.5232995468046708,0.300292924641001,-1.7270262313722242,0.10052721728548127,1.8275534486577054,False,"['Bei', 'Zu', 'Aus', 'Nach', 'Neben']","['Bei', 'Auf', 'In', 'Zu', 'An']",mask
7,6,7,4,muss,4,6.12,6.2058157927366935,1,einer,5,6.42,4.654440851163483,1.4892785549163818,0.769877552986145,0.7194010019302368,0.18267435558107006,0.43121628045003435,0.24854192486896431,-1.3974953697829204,0.028746166943355668,1.426241536726276,False,"['einer', 'der', 'dieser', 'ihrer', 'seiner']","['der', 'einer', 'dieser', 'aller', 'ihrer']",mask
8,6,7,4,muss,4,6.12,6.2058157927366935,2,objektiven,10,3.56,12.397805986402133,15.51546859741211,15.614251136779785,-0.09878253936767578,0.5868616345090151,0.8737627755014983,0.2869011409924833,-1.9228149821002016,0.010568898841722888,1.9333838809419246,False,"['normalen', 'solchen', 'anderen', 'schlechten', 'doppelten']","['solchen', 'normalen', 'anderen', 'weiteren', 'zweiten']",mask
9,6,7,4,muss,4,6.12,6.2058157927366935,3,Weinverkostung,14,2.2,22.951723118043155,19.128511428833008,20.56429672241211,-1.4357852935791016,0.9620293070169335,1.2113799529122324,0.24935064589529893,-2.1120098101207976,0.08377597271848201,2.1957857828392795,True,"['Bewertung', 'Schätzung', 'Entscheidung', 'Beurteilung', 'Größe']","['Schätzung', 'Frau', 'Entscheidung', 'Strafe', 'Zahl']",mask
10,6,7,5,der,3,7.46,3.059763033006432,0,Bei,3,6.66,0.0,1.9398874044418335,1.0989254713058472,0.8409619331359863,0.22564001445636686,0.45808359407241933,0.23244357961605247,-1.356685152217277,0.011787002782666171,1.368472154999943,False,"['Bei', 'Zu', 'Aus', 'Neben', 'In']","['Bei', 'Zu', 'Aus', 'Nach', 'Neben']",mask
11,6,7,5,der,3,7.46,3.059763033006432,1,einer,5,6.42,4.654440851163483,0.769877552986145,0.9118280410766602,-0.14195048809051514,0.0383570017979769,0.14011433849717575,0.10175733669919881,-0.8535450030037703,0.024496997921297115,0.8780420009250676,False,"['einer', 'der', 'seiner', 'dieser', 'ihrer']","['einer', 'der', 'dieser', 'ihrer', 'seiner']",mask
12,6,7,5,der,3,7.46,3.059763033006432,2,objektiven,10,3.56,12.397805986402133,15.614251136779785,15.643108367919922,-0.02885723114013672,0.04104130724195154,0.15512992819323043,0.11408862095127888,0.2219479578826303,0.30693924602914996,0.08499128814651964,False,"['normalen', 'solchen', 'anderen', 'schlechten', 'guten']","['normalen', 'solchen', 'anderen', 'schlechten', 'doppelten']",mask
13,6,7,5,der,3,7.46,3.059763033006432,3,Weinverkostung,14,2.2,22.951723118043155,20.56429672241211,21.072275161743164,-0.5079784393310547,0.11105905908367436,0.27850985171983084,0.16745079263615653,-0.3732147352511801,0.038958243853327204,0.4121729791045073,True,"['Bewertung', 'Betrachtung', 'Schätzung', 'Beurteilung', 'Sachlage']","['Bewertung', 'Schätzung', 'Entscheidung', 'Beurteilung', 'Größe']",mask
14,6,7,5,der,3,7.46,3.059763033006432,4,muss,4,6.12,6.2058157927366935,9.204936027526855,7.229813575744629,1.9751224517822266,0.919739685519422,1.1975416247310162,0.2778019392115945,-2.3656511481565015,0.051804102874794346,2.4174552510312957,False,"['ist', 'wäre', 'in', 'von', 'beträgt']","['von', 'der', 'des', 'ist', 'wäre']",mask
15,6,7,6,Wein,4,4.64,2.408229659489415,0,Bei,3,6.66,0.0,1.0989254713058472,1.1979649066925049,-0.09903943538665771,0.056619594065604115,0.16913535706811256,0.11251576300250843,-0.3471771528304162,0.10082887410624215,0.44800602693665836,False,"['Bei', 'Zu', 'Aus', 'Nach', 'In']","['Bei', 'Zu', 'Aus', 'Neben', 'In']",mask
16,6,7,6,Wein,4,4.64,2.408229659489415,1,einer,5,6.42,4.654440851163483,0.9118280410766602,0.7435954809188843,0.16823256015777588,0.015005660697614939,0.1045456841309553,0.08954002343334037,0.08985257221254456,0.22520194850507677,0.1353493762925322,False,"['einer', 'der', 'seiner', 'dieser', 'jeder']","['einer', 'der', 'seiner', 'dieser', 'ihrer']",mask
17,6,7,6,Wein,4,4.64,2.408229659489415,2,objektiven,10,3.56,12.397805986402133,15.643108367919922,15.883956909179688,-0.24084854125976562,0.06107216001956813,0.19837304668710237,0.13730088666753423,-0.8000913014446718,0.010822641931687485,0.8109139433763591,False,"['normalen', 'solchen', 'anderen', 'schlechten', 'guten']","['normalen', 'solchen', 'anderen', 'schlechten', 'guten']",mask
