,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,4,0,1,"χρόνο,",6,5.61,4.67432151758932,0,Κάθε,4,5.94,10.514299925185227,18.74029541015625,23.661226272583008,-4.920930862426758,1.0039051163523511,1.2262848628725258,0.22237974652017478,-0.5088601571870837,0.3528818809313247,0.8617420381184084,True,"['un', '、', ',', 'の', 'of']","['、', 'の', ',', 'of', '。']",mask
1,4,0,2,στις,4,6.36,3.757460269013453,0,Κάθε,4,5.94,10.514299925185227,23.661226272583008,20.448223114013672,3.213003158569336,0.9671179673024022,1.2087111995904058,0.24159323228800328,-0.5493779775729521,0.4789427827214044,1.0283207602943567,True,"['un', '""', '.', ',', 'e']","['un', '、', ',', 'の', 'of']",mask
2,4,0,2,στις,4,6.36,3.757460269013453,1,"χρόνο,",6,5.61,4.67432151758932,19.866342544555664,18.705406188964844,1.1609363555908203,0.49891484061984476,0.7729383825669337,0.274023541947089,-0.11970377108132646,0.39479363941261636,0.5144974104939426,True,"[',', '""', '、', 'は', '-']","['、', ',', 'の', 'of', 'は']",mask
3,4,0,3,πέντε,5,5.34,12.49549935151663,0,Κάθε,4,5.94,10.514299925185227,20.448223114013672,17.1446533203125,3.303569793701172,0.7280233385521867,0.9836589083013327,0.25563556974914653,-0.32570082173633763,0.4219103181630506,0.7476111398993885,True,"['un', '""', ',', 'e', 'তিনি']","['un', '""', '.', ',', 'e']",mask
4,4,0,3,πέντε,5,5.34,12.49549935151663,1,"χρόνο,",6,5.61,4.67432151758932,18.705406188964844,17.4919376373291,1.2134685516357422,1.5427695845772709,1.8416329495979742,0.2988633650207033,-0.8230243681919327,0.4258311308822377,1.248855499074171,True,"['একজন', '-', '""', ',', 'は']","[',', '""', '、', 'は', '-']",mask
5,4,0,3,πέντε,5,5.34,12.49549935151663,2,στις,4,6.36,3.757460269013453,23.499284744262695,18.77995491027832,4.719329833984375,2.2591541248028038,2.4750202605729155,0.21586613577011168,-0.9494545990777626,0.49185446729414095,1.441309066371904,False,"[',', 'তিনি', '""', '-', 'ө']","['un', '、', ',', 'の', 'তিনি']",mask
6,4,0,4,"Ιουνίου,",8,4.94,6.147380822213487,0,Κάθε,4,5.94,10.514299925185227,17.1446533203125,15.16679859161377,1.9778547286987305,0.7191096188819098,1.0089711502146486,0.2898615313327391,-0.4872166802989203,0.3328649672770486,0.8200816475759687,True,"['un', ',', 'ο', '""', 'το']","['un', '""', ',', 'e', 'তিনি']",mask
7,4,0,4,"Ιουνίου,",8,4.94,6.147380822213487,1,"χρόνο,",6,5.61,4.67432151758932,17.4919376373291,11.01746940612793,6.474468231201172,1.6305560615211372,1.968495121609489,0.33793906008835173,0.24264660623004808,1.2138218410541244,0.9711752348240765,True,"[',', '##ই', '-', '##টি', '""']","['একজন', '-', '""', ',', 'は']",mask
8,4,0,4,"Ιουνίου,",8,4.94,6.147380822213487,2,στις,4,6.36,3.757460269013453,18.77995491027832,11.554271697998047,7.225683212280273,0.992605280635046,1.3050570527651553,0.31245177213010944,-0.9258027744801356,0.19121629687923558,1.1170190713593708,False,"['am', ',', 'an', 'is', 'είναι']","[',', 'তিনি', '""', '-', 'ө']",mask
9,4,0,4,"Ιουνίου,",8,4.94,6.147380822213487,3,πέντε,5,5.34,12.49549935151663,18.11385154724121,12.490768432617188,5.623083114624023,2.2482427314792286,2.4822260381173007,0.23398330663807396,-0.5966916468345946,0.30815884762221385,0.9048504944568085,False,"[',', '##ই', '##n', '##en', 'তিনি']","['un', '""', ',', '##n', 'তিনি']",mask
