,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,2,1,1,term,4,4.57,13.309158928692776,0,De,2,7.73,0.0,15.546610832214355,17.99043846130371,-2.4438276290893555,0.5947872675553123,0.8750071822660153,0.28021991471070296,-0.070130472682262,0.5202235215686002,0.5903539942508622,False,"['。', '，', ',', '、', '.']","[',', '、', '。', '-', '।']",mask
1,2,1,2,doping,6,3.38,17.37657756157025,0,De,2,7.73,0.0,17.99043846130371,17.373645782470703,0.6167926788330078,1.4599916553857915,1.7770644261367654,0.3170727707509743,-0.7028825782923356,0.42842066544506446,1.1313032437374002,False,"['is', '.', 'the', 'of', 'as']","['。', '，', ',', '、', '.']",mask
2,2,1,2,doping,6,3.38,17.37657756157025,1,term,4,4.57,13.309158928692776,16.752920150756836,14.69579029083252,2.0571298599243164,1.6124327157692633,1.8876773808370368,0.27524466506777423,-0.9353150597163657,0.4587779388326239,1.39409299854899,False,"['-', '##b', '##g', '##d', '##o']","['、', ',', '。', '""', '，']",mask
3,2,1,3,wordt,5,6.39,2.318024837628741,0,De,2,7.73,0.0,17.373645782470703,8.41053295135498,8.963112831115723,2.7980416389882152,3.0415451405509266,0.24350350156271044,-1.3927498648737329,0.48156681145095215,1.8743166763246846,False,"['de', '.', 'the', 'la', 'die']","['is', '.', 'the', 'of', 'as']",mask
4,2,1,3,wordt,5,6.39,2.318024837628741,1,term,4,4.57,13.309158928692776,14.69579029083252,7.714273452758789,6.9815168380737305,3.6395503925667225,3.8558112725987894,0.21626088003206634,-0.8963056214555095,0.6870055523499753,1.583311173805485,False,"['female', 'professional', 'tech', 'date', 'c']","['-', '##b', '##g', '##d', '##o']",mask
5,2,1,3,wordt,5,6.39,2.318024837628741,2,doping,6,3.38,17.37657756157025,13.450876235961914,13.020040512084961,0.4308357238769531,2.49034291859005,2.7732618662693698,0.28291894767931897,-0.9622620003212526,0.38268266460454786,1.3449446649258006,True,"['a', ':', 'है', 'di', ',']","['。', 'a', '.', '##n', ',']",mask
6,2,1,4,gebruikt,8,5.63,2.2532698113371508,0,De,2,7.73,0.0,8.41053295135498,1.346909523010254,7.063623428344727,3.4780337206352,3.71725067820666,0.2392169575714599,-1.8458178340098919,0.18014583749543442,2.0259636715053264,False,"['De', 'de', 'The', 'Het', 'Die']","['de', '.', 'the', 'la', 'die']",mask
7,2,1,4,gebruikt,8,5.63,2.2532698113371508,1,term,4,4.57,13.309158928692776,7.714273452758789,4.846951961517334,2.867321491241455,1.7879444746260096,2.082672800842296,0.29472832621628675,0.7189292394488211,1.2598169176100817,0.5408876781612607,False,"['term', 'Japanse', 'meeste', 'Nederlandse', 'andere']","['female', 'professional', 'tech', 'date', 'c']",mask
8,2,1,4,gebruikt,8,5.63,2.2532698113371508,2,doping,6,3.38,17.37657756157025,13.020040512084961,12.856444358825684,0.16359615325927734,1.2157277671298934,1.4611053725372383,0.2453776054073445,0.6886883630504982,0.9974963405363662,0.308807977485868,True,"['a', 'een', 'op', ':', 'de']","['a', ':', 'है', 'di', ',']",mask
9,2,1,4,gebruikt,8,5.63,2.2532698113371508,3,wordt,5,6.39,2.318024837628741,16.412721633911133,1.0332579612731934,15.37946367263794,9.56339451168497,9.715144610260296,0.1517500985753269,1.6323057946528612,2.6096140573956608,0.9773082627427997,False,"['wordt', 'is', 'werd', ',', 'worden']","['be', 'is', 'the', 'to', '##s']",mask
