,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,8,2,1,hyödyntämistä,13,3.55,18.225764109861853,0,Mehiläisten,11,3.16,22.186663779949455,15.215177536010742,17.262479782104492,-2.04730224609375,2.8409953239412014,3.1236899544370282,0.28269463049582644,-0.7835522076885224,0.7187929143246974,1.50234512201322,True,"['-', 'ja', 'Sen', '.', 'n']","['.', '-', '""', 'Nyt', 'Ei']",mask
1,8,2,2,kuvaavia,8,3.1,15.138404136412872,0,Mehiläisten,11,3.16,22.186663779949455,17.262479782104492,18.696399688720703,-1.433919906616211,0.5220532449259094,0.7777332763205806,0.2556800313946712,-0.6633918458365685,0.20800963543988468,0.8714014812764529,True,"['ja', 'Sen', '-', 'n', 'Niiden']","['-', 'ja', 'Sen', '.', 'n']",mask
2,8,2,2,kuvaavia,8,3.1,15.138404136412872,1,hyödyntämistä,13,3.55,18.225764109861853,15.789240837097168,18.8363037109375,-3.047062873840332,7.46037467165788,7.608923384108976,0.1485487124510955,-3.7096040562935784,0.0906722646110831,3.800276320904662,True,"['toimintaa', 'käyttäytymistä', 'elämää', 'kuntoa', 'tilannetta']","['.', 'ja', '-', ':', '""']",mask
3,8,2,3,luolamaalauksia,15,2.12,23.946748754659957,0,Mehiläisten,11,3.16,22.186663779949455,18.696399688720703,18.551856994628906,0.14454269409179688,1.2737889138407907,1.5717608667412626,0.297971952900472,-1.4559599928234719,0.10942747001355041,1.5653874628370226,True,"['Luonnon', 'Sen', 'Veden', 'Tiedon', 'Energian']","['ja', 'Sen', '-', 'n', 'Niiden']",mask
4,8,2,3,luolamaalauksia,15,2.12,23.946748754659957,1,hyödyntämistä,13,3.55,18.225764109861853,18.8363037109375,22.979415893554688,-4.1431121826171875,1.1885011627608923,1.4904538737579573,0.3019527109970655,-2.1359010273701995,0.07646124001879402,2.212362267388994,True,"['elämää', 'käyttäytymistä', 'toimintaa', 'luontoa', 'kasvua']","['toimintaa', 'käyttäytymistä', 'elämää', 'kuntoa', 'tilannetta']",mask
5,8,2,3,luolamaalauksia,15,2.12,23.946748754659957,2,kuvaavia,8,3.1,15.138404136412872,14.37523365020752,14.201169967651367,0.17406368255615234,2.182132552619247,2.413743150172437,0.2316105975531885,-0.42139840696101366,0.9852650706978994,1.4066634776589126,True,"['ja', ',', 'eli', 'sekä', '-']","['ja', 'on', ',', 'tutkitaan', '-']",mask
6,8,2,4,on,2,7.5,2.124336691164454,0,Mehiläisten,11,3.16,22.186663779949455,18.551856994628906,20.284687042236328,-1.7328300476074219,0.27705593875412066,0.4889513241221435,0.2118953853680228,-1.5832312033679183,0.03731530866549743,1.6205465120334157,True,"['Luonnon', 'Veden', 'Sen', 'Tiedon', 'Tätä']","['Luonnon', 'Sen', 'Veden', 'Tiedon', 'Energian']",mask
7,8,2,4,on,2,7.5,2.124336691164454,1,hyödyntämistä,13,3.55,18.225764109861853,22.979415893554688,24.026872634887695,-1.0474567413330078,0.08403986658782371,0.216813806488832,0.13277393990100816,-2.1339045340624394,0.0015057555681338023,2.1354102896305727,True,"['elämää', 'käyttäytymistä', 'toimintaa', 'kasvua', 'liikkumista']","['elämää', 'käyttäytymistä', 'toimintaa', 'luontoa', 'kasvua']",mask
8,8,2,4,on,2,7.5,2.124336691164454,2,kuvaavia,8,3.1,15.138404136412872,14.201169967651367,12.940753936767578,1.260416030883789,0.6514283103023437,0.8323914283804279,0.18096311807808402,-2.816323717798246,0.04362119959030766,2.859944917388553,True,"['ja', 'eli', ',', 'sisältäviä', 'varten']","['ja', ',', 'eli', 'sekä', '-']",mask
9,8,2,4,on,2,7.5,2.124336691164454,3,luolamaalauksia,15,2.12,23.946748754659957,18.058979034423828,20.102502822875977,-2.0435237884521484,1.895305529815432,2.087547743507808,0.19224221369237596,-5.9050335264998415,0.0006546891396812552,5.905688215639523,True,"['tutkimuksia', 'julkaisuja', 'artikkeleita', 'tekstejä', 'tilastoja']","['tutkimuksia', 'ja', 'tietoja', 'sanoja', 'julkaisuja']",mask
