,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,0,8,1,vertegenwoordigde,17,3.46,22.249033150067202,0,Janus,5,3.19,7.632900041810103,20.63759422302246,20.77515411376953,-0.1375598907470703,0.049159755464392565,0.17129902365135138,0.1221392681869588,-0.039503187829545997,0.10446256481574394,0.14396575264528993,True,"['-', 'test', '[UNK]', 'actueel', 'cel']","['-', '[UNK]', 'test', 'set', ':']",mask
1,0,8,2,het,3,7.49,4.048087917569628,0,Janus,5,3.19,7.632900041810103,20.77515411376953,20.816556930541992,-0.04140281677246094,0.02307001343975102,0.09130717639887134,0.06823716295912031,0.005631824469099728,0.08474406095274281,0.07911223648364309,True,"['-', '[UNK]', 'situatie', 'test', 'actueel']","['-', 'test', '[UNK]', 'actueel', 'cel']",mask
2,0,8,2,het,3,7.49,4.048087917569628,1,vertegenwoordigde,17,3.46,22.249033150067202,23.450740814208984,24.04436492919922,-0.5936241149902344,0.014031442158953142,0.06865600476136202,0.05462456260240887,0.021517471232546968,0.08115562117486064,0.05963814994231369,True,"['-', '[UNK]', 'test', 'koe', 'actueel']","['-', 'test', '[UNK]', 'set', 'actueel']",mask
3,0,8,3,midden,6,5.24,10.41329693868591,0,Janus,5,3.19,7.632900041810103,20.816556930541992,21.050912857055664,-0.23435592651367188,0.05252699112891887,0.1551780619966598,0.10265107086774092,-0.007693727449819832,0.10970592210413746,0.11739964955395729,True,"['-', 'ziekenhuis', '[UNK]', 'man', 'oorlog']","['-', '[UNK]', 'situatie', 'test', 'actueel']",mask
4,0,8,3,midden,6,5.24,10.41329693868591,1,vertegenwoordigde,17,3.46,22.249033150067202,24.04436492919922,23.827619552612305,0.21674537658691406,0.054005949091800995,0.13047962176241143,0.07647367267061046,0.0657225621063434,0.14946504324439314,0.08374248113804975,True,"['-', '[UNK]', 'test', 'ziekenhuis', 't']","['-', '[UNK]', 'test', 'koe', 'actueel']",mask
5,0,8,3,midden,6,5.24,10.41329693868591,2,het,3,7.49,4.048087917569628,15.63068962097168,15.399125099182129,0.23156452178955078,0.07350699705443771,0.1979082123960837,0.124401215341646,-0.007807582174300054,0.13339031028397,0.14119789245827002,False,"['ziekenhuis', '-', 'man', '[UNK]', 'test']","['-', '[UNK]', 'test', 'actueel', 'man']",mask
6,0,8,4,tussen,6,5.9,7.970247883217821,0,Janus,5,3.19,7.632900041810103,21.050912857055664,21.810291290283203,-0.7593784332275391,0.1005347823681476,0.25567887682639856,0.155144094458251,-0.011180280630011766,0.17641486934465714,0.18759514997466892,True,"['ziekenhuis', 'kaart', 'oorlog', '[UNK]', 'man']","['-', 'ziekenhuis', '[UNK]', 'man', 'oorlog']",mask
7,0,8,4,tussen,6,5.9,7.970247883217821,1,vertegenwoordigde,17,3.46,22.249033150067202,23.827619552612305,22.963729858398438,0.8638896942138672,0.05991348737965488,0.14441242989205128,0.0844989425123964,0.0869948301390071,0.18360877694432007,0.09661394680531296,True,"['ziekenhuis', '[UNK]', 'kaart', '-', 't']","['-', '[UNK]', 'test', 'ziekenhuis', 't']",mask
8,0,8,4,tussen,6,5.9,7.970247883217821,2,het,3,7.49,4.048087917569628,15.399125099182129,15.397037506103516,0.0020875930786132812,0.11221894755985193,0.2809865007476753,0.16876755318782333,-0.014643504567484533,0.18555328376793456,0.20019678833541915,False,"['ziekenhuis', 'kaart', 'man', 'oorlog', '[UNK]']","['ziekenhuis', '-', 'man', '[UNK]', 'test']",mask
9,0,8,4,tussen,6,5.9,7.970247883217821,3,midden,6,5.24,10.41329693868591,19.004661560058594,18.882793426513672,0.12186813354492188,0.1409084050349357,0.31811132220010635,0.17720291716517061,0.04818009840205098,0.2519803309962401,0.20380023259418917,False,"['ziekenhuis', 'kaart', '[UNK]', 'oorlog', 'man']","['-', '[UNK]', 'ziekenhuis', 'man', 'situatie']",mask
