,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,4,5,1,in,2,7.24,4.073392995128836,0,"Länder,",7,4.89,17.741737153878894,15.121241569519043,15.026886940002441,0.09435462951660156,1.0052458189292501,1.2727657268432682,0.26751990791401786,-1.2571907526507442,0.3279742895192846,1.5851650421700287,True,"['Grund', 'Richter', '[unused_punctuation1]', 'Frauen', '[unused_punctuation3]']","['die', 'in', 'je', 'Richter', '##a']",mask
1,4,5,2,denen,5,5.57,0.2541497816235396,0,"Länder,",7,4.89,17.741737153878894,15.026886940002441,15.578292846679688,-0.5514059066772461,1.575649471198015,1.899409364903678,0.3237598937056635,-1.667913201992125,0.13251407388715528,1.8004272758792803,True,"['[unused_punctuation1]', 'Und', '[unused_punctuation3]', 'Da', 'und']","['Grund', 'Richter', '[unused_punctuation1]', 'Frauen', '[unused_punctuation3]']",mask
2,4,5,2,denen,5,5.57,0.2541497816235396,1,in,2,7.24,4.073392995128836,6.377204418182373,4.2353692054748535,2.1418352127075195,3.6775898164863645,3.941331822766298,0.2637420062799332,-3.1994835150327,0.08669213311076504,3.286175648143465,False,"['[unused_punctuation1]', 'von', 'aus', 'mit', 'in']","['je', '##weit', 'in', '##a', 'und']",mask
3,4,5,3,an,2,6.69,10.72696850613592,0,"Länder,",7,4.89,17.741737153878894,15.578292846679688,15.595054626464844,-0.01676177978515625,0.08059707734184635,0.22835008210447644,0.14775300476263015,-0.2536023877019877,0.1271458015435005,0.3807481892454882,True,"['Und', '[unused_punctuation1]', '[unused_punctuation3]', 'Da', 'und']","['[unused_punctuation1]', 'Und', '[unused_punctuation3]', 'Da', 'und']",mask
4,4,5,3,an,2,6.69,10.72696850613592,1,in,2,7.24,4.073392995128836,4.2353692054748535,6.48155403137207,-2.246184825897217,0.31063856442444165,0.5057109589592008,0.19507239453475916,-0.4861961640395827,0.19055549782728445,0.6767516618668672,False,"['[unused_punctuation1]', 'von', 'mit', 'an', 'aus']","['[unused_punctuation1]', 'von', 'aus', 'mit', 'in']",mask
5,4,5,3,an,2,6.69,10.72696850613592,2,denen,5,5.57,0.2541497816235396,11.759047508239746,11.654463768005371,0.104583740234375,1.6789429516852281,1.9545485404043754,0.2756055887191472,-1.597470190367973,0.2723953248924874,1.8698655152604604,False,"['Deutschland', 'Frankfurt', 'München', 'Korea', 'Anlehnung']","['Deutschland', 'Wien', '##weit', 'der', 'Hamburg']",mask
6,4,5,4,nahezu,6,4.58,12.673100139328904,0,"Länder,",7,4.89,17.741737153878894,15.595054626464844,16.714292526245117,-1.1192378997802734,0.10315871506771589,0.26556489061211797,0.1624061755444021,0.13086854341583068,0.30415049640268377,0.1732819529868531,True,"['[unused_punctuation1]', 'Und', '[unused_punctuation3]', 'und', 'Da']","['Und', '[unused_punctuation1]', '[unused_punctuation3]', 'Da', 'und']",mask
7,4,5,4,nahezu,6,4.58,12.673100139328904,1,in,2,7.24,4.073392995128836,6.48155403137207,7.092497825622559,-0.6109437942504883,0.11552739551360293,0.28889619558549556,0.1733688000718925,-0.8192598177619203,0.055194494916039664,0.8744543126779599,False,"['[unused_punctuation1]', 'von', 'mit', 'an', 'aus']","['[unused_punctuation1]', 'von', 'mit', 'an', 'aus']",mask
8,4,5,4,nahezu,6,4.58,12.673100139328904,2,denen,5,5.57,0.2541497816235396,11.654463768005371,12.755212783813477,-1.1007490158081055,0.4352908452945014,0.7012521494968215,0.26596130420231995,-1.0072741477272475,0.09046250440953811,1.0977366521367855,False,"['Deutschland', 'München', 'Berlin', 'Frankfurt', 'Bayern']","['Deutschland', 'Frankfurt', 'München', 'Korea', 'Anlehnung']",mask
9,4,5,4,nahezu,6,4.58,12.673100139328904,3,an,2,6.69,10.72696850613592,11.11372184753418,10.550201416015625,0.5635204315185547,1.0328071867592348,1.3271822611304014,0.2943750743711664,-0.9729354725734491,0.3442309487343816,1.317166421307831,False,"['das', 'es', 'sich', 'dies', 'nicht']","['das', 'je', 'die', 'sie', 'sich']",mask
