,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,2,6,1,причины,7,4.82,5.862895934504701,0,Главные,7,4.54,4.805461947579644,25.983041763305664,25.508752822875977,0.4742889404296875,0.11667573903896425,0.26596115657237723,0.14928541753341298,-0.08261357311275261,0.15247998409328162,0.23509355720603423,False,"[',', 'и', ')', '[UNK]', '(']","[',', ')', 'и', '(', '[UNK]']",mask
1,2,6,2,для,3,6.67,5.991673970063177,0,Главные,7,4.54,4.805461947579644,25.508752822875977,25.355493545532227,0.15325927734375,0.029148638313786387,0.11497165807493584,0.08582301976114945,0.005740821685506469,0.09565881263457002,0.08991799094906355,False,"[',', 'и', ')', '[UNK]', 'тем']","[',', 'и', ')', '[UNK]', '(']",mask
2,2,6,2,для,3,6.67,5.991673970063177,1,причины,7,4.82,5.862895934504701,13.326842308044434,13.07909107208252,0.24775123596191406,0.03461177687032941,0.13789997280180244,0.10328819593147301,-0.01802929064395537,0.09560366201946467,0.11363295266342006,False,"[',', 'и', ')', 'свободы', 'лица']","[',', 'и', ')', 'свободы', '(']",mask
3,2,6,3,запрета,7,3.84,8.753204148981508,0,Главные,7,4.54,4.805461947579644,25.355493545532227,25.996274948120117,-0.6407814025878906,0.03233076213696984,0.10793443509773784,0.07560367296076802,-0.017203652672000753,0.0907835901314298,0.10798724280343054,False,"[',', 'и', ')', '[UNK]', '(']","[',', 'и', ')', '[UNK]', 'тем']",mask
4,2,6,3,запрета,7,3.84,8.753204148981508,1,причины,7,4.82,5.862895934504701,13.07909107208252,12.166702270507812,0.912388801574707,0.06468217770586558,0.2025363061453667,0.1378541284395011,0.07923802927971123,0.21005561682646126,0.13081758754675005,False,"[',', 'и', ')', 'свободы', '[UNK]']","[',', 'и', ')', 'свободы', 'лица']",mask
5,2,6,3,запрета,7,3.84,8.753204148981508,2,для,3,6.67,5.991673970063177,15.431203842163086,15.747794151306152,-0.3165903091430664,0.04471256819593375,0.15400793078515054,0.10929536258921674,-0.015870434613707088,0.13028480442551957,0.14615523903922667,False,"[',', 'и', ')', '(', 'лица']","[',', 'и', ')', '(', 'тем']",mask
6,2,6,4,–,1,0.0,6.139687903008501,0,Главные,7,4.54,4.805461947579644,25.996274948120117,26.060020446777344,-0.06374549865722656,0.031036718289214726,0.11943914969156626,0.08840243140235153,-0.03590785661400432,0.09960017760104149,0.13550803421504581,False,"[',', 'и', ')', '[UNK]', '«']","[',', 'и', ')', '[UNK]', '(']",mask
7,2,6,4,–,1,0.0,6.139687903008501,1,причины,7,4.82,5.862895934504701,12.166702270507812,11.776037216186523,0.39066505432128906,0.03521983701952179,0.12352806939363156,0.08830823237410977,0.015565604554568771,0.11378756338995828,0.09822195883538946,False,"[',', 'и', ')', '[UNK]', 'свободы']","[',', 'и', ')', 'свободы', '[UNK]']",mask
8,2,6,4,–,1,0.0,6.139687903008501,2,для,3,6.67,5.991673970063177,15.747794151306152,15.417323112487793,0.3304710388183594,0.02965128994592161,0.11413765286261787,0.08448636291669628,-0.02990266072830479,0.09920653607508453,0.12910919680338934,False,"[',', 'и', ')', '(', '«']","[',', 'и', ')', '(', 'лица']",mask
9,2,6,4,–,1,0.0,6.139687903008501,3,запрета,7,3.84,8.753204148981508,18.241212844848633,18.120737075805664,0.12047576904296875,0.046933169688786275,0.17981800618212185,0.13288483649333552,-0.07029818925747777,0.11322368131621247,0.1835218705736902,False,"[',', 'и', ')', 'события', 'тем']","[',', 'и', ')', 'тем', '(']",mask
